type,affix,lang,word,trans
prefix,contra,Luxembourg,contralateral,kontralateral
prefix,contra,Luxembourg,contraindicated,kontraindiziert
prefix,contra,Norwegian,contraflow,contrafow
prefix,contra,Norwegian,contralateral,kontralaterale
prefix,contra,Norwegian,contraindicated,kontraindisert
prefix,contra,Portuguese,contraflow,contrafluxo
prefix,contra,Portuguese,contralateral,contralateral
prefix,contra,Portuguese,contraindicated,contra-indicado
prefix,contra,Scottish,contraflow,contraflow
prefix,contra,Scottish,contralateral,contralateral
prefix,contra,Scottish,contraindicated,contraindicated
prefix,contra,Spanish,contraflow,contraflujo
prefix,contra,Spanish,contralateral,contralateral
prefix,contra,Spanish,contraindicated,contraindicado
prefix,contra,Swedish,contraflow,contraflow
prefix,contra,Swedish,contralateral,kontralateral
prefix,contra,Swedish,contraindicated,kontraindicerat
prefix,contra,Welsh,contraflow,contraflow
prefix,contra,Welsh,contralateral,contralateral
prefix,contra,Welsh,contraindicated,wrthgymeradwyo
prefix,counter,Basque,counter-attack,kontra-erasoa
prefix,counter,Basque,counteroffer,kontratatzailearen
prefix,counter,Basque,counterproposal,kontraproposala
prefix,counter,Catalan,counter-attack,contraatac
prefix,counter,Catalan,counteroffer,contraoferta
prefix,counter,Catalan,counterproposal,counterroposal
prefix,counter,Danish,counter-attack,modangreb
prefix,counter,Danish,counteroffer,modtilbud
prefix,counter,Danish,counterproposal,modforslag
prefix,counter,Dutch,counter-attack,tegenaanval
prefix,counter,Dutch,counteroffer,tegenbod
prefix,counter,Dutch,counterproposal,tegenvoorstel
prefix,counter,Estonian,counter-attack,vasturünnak
prefix,counter,Estonian,counteroffer,counteroffer
prefix,counter,Estonian,counterproposal,vastuettepanek
prefix,counter,Finnish,counter-attack,vastahyökkäys
prefix,counter,Finnish,counteroffer,vastatarjous
prefix,counter,Finnish,counterproposal,vastaehdotus
prefix,counter,French,counter-attack,contre-attaque
prefix,counter,French,counteroffer,contre-offre
prefix,counter,French,counterproposal,contre-proposition
prefix,counter,German,counter-attack,Gegenangriff
prefix,counter,German,counteroffer,gegenangebot
prefix,counter,German,counterproposal,gegenvorschlag
prefix,counter,Hungarian,counter-attack,ellentámadás
prefix,counter,Hungarian,counteroffer,ellenajánlat
prefix,counter,Hungarian,counterproposal,ellenjavaslat
prefix,counter,Icelandic,counter-attack,gagnárás
prefix,counter,Icelandic,counteroffer,gegn
prefix,counter,Icelandic,counterproposal,mótprópósal
prefix,counter,Irish,counter-attack,frith-ionsaí
prefix,counter,Irish,counteroffer,counteroffer
prefix,counter,Irish,counterproposal,counterproposal
prefix,counter,Italian,counter-attack,contrattacco
prefix,counter,Italian,counteroffer,controfferta
prefix,counter,Italian,counterproposal,controproposta
prefix,counter,Latin,counter-attack,contra-impetum
prefix,counter,Latin,counteroffer,counteroffer
prefix,counter,Latin,counterproposal,counterproposal
prefix,counter,Latvian,counter-attack,pretuzbrukums
prefix,counter,Latvian,counteroffer,counteroffer
prefix,counter,Luxembourg,counter-attack,Gegenangriff
prefix,counter,Luxembourg,counteroffer,gegenangebot
prefix,counter,Luxembourg,counterproposal,gegenvorschlag
prefix,counter,Norwegian,counter-attack,motangrep
prefix,counter,Norwegian,counteroffer,mottilbud
prefix,counter,Norwegian,counterproposal,motforslag
prefix,counter,Portuguese,counter-attack,contra-ataque
prefix,counter,Portuguese,counteroffer,contraoferta
prefix,counter,Portuguese,counterproposal,counterproposal
prefix,counter,Scottish,counter-attack,cunntair-ionnsaigh
prefix,counter,Scottish,counteroffer,counteroffer
prefix,counter,Scottish,counterproposal,counterproposal
prefix,counter,Spanish,counter-attack,contraataque
prefix,counter,Spanish,counteroffer,contraoferta
prefix,counter,Spanish,counterproposal,contrapropuesta
prefix,counter,Swedish,counter-attack,motattack
prefix,counter,Swedish,counteroffer,counteroffer
prefix,counter,Swedish,counterproposal,motförslag
prefix,counter,Welsh,counter-attack,gwrth-ymosodiad
prefix,counter,Welsh,counteroffer,counteroffer
prefix,counter,Welsh,counterproposal,counterproposal
prefix,de,Basque,de-ice,izotza
prefix,de,Basque,deplane,agroek
prefix,de,Basque,deactivate,desaktibatu
prefix,de,Catalan,de-ice,de-ice
prefix,de,Catalan,deplane,deplane
prefix,de,Catalan,deactivate,desactiva
prefix,de,Danish,de-ice,de-ice
prefix,de,Danish,deplane,deplane
prefix,de,Danish,deactivate,deaktivere
prefix,de,Dutch,de-ice,de-ice
prefix,de,Dutch,deactivate,deactiveren
prefix,de,Estonian,de-ice,de-ice
prefix,de,Estonian,deplane,deplane
prefix,de,Estonian,deactivate,desaktiveerimine
prefix,de,Finnish,de-ice,jäänpoisto
prefix,de,Finnish,deplane,deplaani
prefix,de,Finnish,deactivate,käytöstä
prefix,de,French,de-ice,déglaçage
prefix,de,French,deplane,débarquement
prefix,de,French,deactivate,désactiver
prefix,de,German,de-ice,enteisungsmittel
prefix,de,German,deplane,deplane
prefix,de,German,deactivate,deaktivieren
prefix,de,Hungarian,de-ice,jégmentesítés
prefix,de,Hungarian,deplane,deplán
prefix,de,Hungarian,deactivate,deaktiválás
prefix,de,Icelandic,de-ice,ís
prefix,de,Icelandic,deplane,deplane
prefix,de,Icelandic,deactivate,slökkva
prefix,de,Irish,de-ice,dí-reoite
prefix,de,Irish,deplane,deplane
prefix,de,Irish,deactivate,dhíghníomhachtú
prefix,de,Italian,de-ice,de-ghiaccio
prefix,de,Italian,deplane,deplano
prefix,de,Italian,deactivate,disattivare
prefix,de,Latin,de-ice,de-ice
prefix,de,Latin,deplane,deplane
prefix,de,Latin,deactivate,deactivate
prefix,de,Latvian,de-ice,de-ledus
prefix,de,Latvian,deplane,deplane
prefix,de,Luxembourg,de-ice,enteisungsmittel
prefix,de,Luxembourg,deplane,deplane
prefix,de,Luxembourg,deactivate,deaktivieren
prefix,de,Norwegian,de-ice,de-ice
prefix,de,Norwegian,deplane,deplane
prefix,de,Norwegian,deactivate,deaktivere
prefix,de,Portuguese,de-ice,degelo
prefix,de,Portuguese,deplane,desembarcar
prefix,de,Portuguese,deactivate,desactivar
prefix,de,Scottish,de-ice,de-deighe
prefix,de,Scottish,deplane,deplane
prefix,de,Scottish,deactivate,deactivate
prefix,de,Spanish,de-ice,de-hielo
prefix,de,Spanish,deplane,desembarcar
prefix,de,Spanish,deactivate,desactivar
prefix,de,Swedish,de-ice,Avis
prefix,de,Swedish,deplane,deplane
prefix,de,Swedish,deactivate,inaktivera
prefix,de,Welsh,de-ice,de-iâ
prefix,de,Welsh,deplane,deplane
prefix,de,Welsh,deactivate,deactivate
prefix,dis,Basque,disapprove,gaitzetsi
prefix,dis,Basque,disconnect,deskonektatu
prefix,dis,Catalan,disapprove,desaprove
prefix,dis,Catalan,disconnect,desconnecta
prefix,dis,Danish,disapprove,afvise
prefix,dis,Danish,disconnect,afbryde
prefix,dis,Danish,disagree,uenighed
prefix,dis,Dutch,disapprove,afkeuren
prefix,dis,Dutch,disconnect,koppelen
prefix,dis,Dutch,disagree,oneens
prefix,dis,Estonian,disapprove,kiida
prefix,dis,Estonian,disconnect,katkestama
prefix,dis,Estonian,disagree,nõustu
prefix,dis,Finnish,disapprove,hylätä
prefix,dis,Finnish,disconnect,irrottaa
prefix,dis,Finnish,disagree,mieltä
prefix,dis,French,disapprove,désapprouver
prefix,dis,French,disconnect,déconnecter
prefix,dis,French,disagree,désaccord
prefix,dis,German,disapprove,missbilligen
prefix,dis,German,disconnect,trennen
prefix,dis,German,disagree,einverstanden
prefix,dis,Hungarian,disapprove,Elutasít
prefix,dis,Icelandic,disapprove,hafna
prefix,dis,Icelandic,disconnect,aftengja
prefix,dis,Icelandic,disagree,ósammála
prefix,dis,Irish,disapprove,disapprove
prefix,dis,Irish,disconnect,dhícheangal
prefix,dis,Italian,disapprove,disapprovare
prefix,dis,Italian,disconnect,scollegare
prefix,dis,Italian,disagree,disaccordo
prefix,dis,Latin,disapprove,improbare
prefix,dis,Latin,disconnect,dejugo
prefix,dis,Latin,disagree,dissentiunt
prefix,dis,Latvian,disconnect,atvienot
prefix,dis,Luxembourg,disapprove,missbilligen
prefix,dis,Luxembourg,disconnect,trennen
prefix,dis,Luxembourg,disagree,d'accord
prefix,dis,Norwegian,disapprove,godkjenne
prefix,dis,Norwegian,disconnect,koble
prefix,dis,Norwegian,disagree,uenig
prefix,dis,Portuguese,disapprove,reprovar
prefix,dis,Portuguese,disconnect,desligar
prefix,dis,Portuguese,disagree,discordar
prefix,dis,Scottish,disapprove,disapprove
prefix,dis,Scottish,disconnect,dì-cheangail
prefix,dis,Scottish,disagree,disagree
prefix,dis,Spanish,disapprove,desaprobar
prefix,dis,Spanish,disconnect,desconectar
prefix,dis,Spanish,disagree,desacuerdo
prefix,dis,Swedish,disapprove,ogillar
prefix,dis,Swedish,disconnect,koppla
prefix,dis,Swedish,disagree,oense
prefix,dis,Welsh,disconnect,datgysylltu
prefix,dis,Welsh,disagree,anghytuno
prefix,en,Basque,endow,maite
prefix,en,Basque,envelope,gutun-azala
prefix,en,Basque,encase,inguratu
prefix,en,Catalan,endow,dot
prefix,en,Catalan,envelope,sobre
prefix,en,Catalan,encase,encase
prefix,en,Danish,endow,tilføre
prefix,en,Danish,envelope,konvolut
prefix,en,Danish,encase,encase
prefix,en,Dutch,endow,begiftigen
prefix,en,Dutch,envelope,envelop
prefix,en,Dutch,encase,omsluiten
prefix,en,Estonian,endow,varustada
prefix,en,Estonian,envelope,ümbrik
prefix,en,Estonian,encase,kapseldada
prefix,en,Finnish,endow,endow
prefix,en,Finnish,envelope,kirjekuori
prefix,en,Finnish,encase,encase
prefix,en,French,endow,doter
prefix,en,French,envelope,enveloppe
prefix,en,French,encase,encase
prefix,en,German,endow,verleihen
prefix,en,German,envelope,Umschlag
prefix,en,German,encase,umhüllen
prefix,en,Hungarian,endow,endow
prefix,en,Hungarian,envelope,boríték
prefix,en,Hungarian,encase,encase
prefix,en,Icelandic,endow,guðlaugur
prefix,en,Icelandic,envelope,umslag
prefix,en,Icelandic,encase,kók
prefix,en,Irish,endow,endow
prefix,en,Irish,envelope,clúdach
prefix,en,Irish,encase,encase
prefix,en,Italian,endow,dotarsi
prefix,en,Italian,envelope,busta
prefix,en,Italian,encase,racchiudere
prefix,en,Latin,endow,endow
prefix,en,Latin,envelope,involucrum
prefix,en,Latvian,envelope,aploksne
prefix,en,Latvian,encase,encase
prefix,en,Luxembourg,endow,auszédrécken
prefix,en,Luxembourg,envelope,Umschlag
prefix,en,Luxembourg,encase,umhüllen
prefix,en,Norwegian,endow,endow
prefix,en,Norwegian,envelope,konvolutt
prefix,en,Norwegian,encase,encase
prefix,en,Portuguese,endow,dotar
prefix,en,Portuguese,envelope,envelope
prefix,en,Portuguese,encase,encerrar
prefix,en,Scottish,endow,endow
prefix,en,Scottish,envelope,envelope
prefix,en,Scottish,encase,encase
prefix,en,Spanish,endow,dotar
prefix,en,Spanish,envelope,envolvente
prefix,en,Spanish,encase,encerrar
prefix,en,Swedish,endow,förse
prefix,en,Swedish,envelope,kuvert
prefix,en,Swedish,encase,encase
prefix,en,Welsh,endow,waddoli
prefix,en,Welsh,envelope,amlen
prefix,en,Welsh,encase,encase
prefix,ex,Basque,ex-boss,buruzagi
prefix,ex,Catalan,ex-boss,ex-cap
prefix,ex,Catalan,ex-wife,exdona
prefix,ex,Catalan,ex-husband,ex-husband
prefix,ex,Danish,ex-wife,ekskone
prefix,ex,Danish,ex-husband,eksmand
prefix,ex,Dutch,ex-boss,ex-baas
prefix,ex,Dutch,ex-wife,ex-vrouw
prefix,ex,Dutch,ex-husband,ex-echtgenoot
prefix,ex,Finnish,ex-boss,ex-pomo
prefix,ex,Finnish,ex-wife,ex-vaimo
prefix,ex,Finnish,ex-husband,ex-mies
prefix,ex,French,ex-boss,ex-patron
prefix,ex,French,ex-wife,ex-femme
prefix,ex,French,ex-husband,ex-mari
prefix,ex,German,ex-boss,ex-Chef
prefix,ex,German,ex-wife,ex-Frau
prefix,ex,German,ex-husband,ex-Ehemann
prefix,ex,Hungarian,ex-wife,ex-feleség
prefix,ex,Irish,ex-boss,sean-boss
prefix,ex,Latin,ex-boss,ex-bulla
prefix,ex,Latin,ex-wife,ex-uxor
prefix,ex,Latin,ex-husband,ex-vir
prefix,ex,Luxembourg,ex-boss,ex-Chef
prefix,ex,Luxembourg,ex-wife,ex-Fra
prefix,ex,Luxembourg,ex-husband,ex-Mann
prefix,ex,Norwegian,ex-boss,ex-sjef
prefix,ex,Norwegian,ex-wife,ex-kone
prefix,ex,Norwegian,ex-husband,ex-mann
prefix,ex,Portuguese,ex-boss,ex-chefe
prefix,ex,Portuguese,ex-wife,Ex-mulher
prefix,ex,Portuguese,ex-husband,ex-marido
prefix,ex,Scottish,ex-wife,ex-bhean
prefix,ex,Scottish,ex-husband,ex-duine
prefix,ex,Spanish,ex-boss,ex-jefe
prefix,ex,Spanish,ex-husband,ex-marido
prefix,ex,Swedish,ex-boss,ex-boss
prefix,ex,Swedish,ex-wife,ex-fru
prefix,ex,Swedish,ex-husband,ex-make
prefix,ex,Welsh,ex-boss,cyn-bos
prefix,ex,Welsh,ex-wife,ex-wraig
prefix,ex,Welsh,ex-husband,ex-husband
prefix,exo,Basque,exoskeleton,exoeskeletoa
prefix,exo,Basque,extend,hedatu
prefix,exo,Basque,exhale,exhale
prefix,exo,Catalan,exoskeleton,exoesquelet
prefix,exo,Catalan,extend,ampliar
prefix,exo,Catalan,exhale,exhale
prefix,exo,Danish,exoskeleton,eksoskelet
prefix,exo,Danish,extend,udvide
prefix,exo,Danish,exhale,udånder
prefix,exo,Dutch,exoskeleton,exoskelet
prefix,exo,Dutch,extend,uitgebreid
prefix,exo,Dutch,exhale,uitademen
prefix,exo,Estonian,exoskeleton,eksoskelett
prefix,exo,Estonian,extend,laiendama
prefix,exo,Estonian,exhale,hingama
prefix,exo,Finnish,exoskeleton,tukiranka
prefix,exo,Finnish,extend,laajentaa
prefix,exo,Finnish,exhale,hengittää
prefix,exo,French,exoskeleton,exosquelette
prefix,exo,French,extend,étendre
prefix,exo,French,exhale,expirer
prefix,exo,German,exoskeleton,exoskelett
prefix,exo,German,extend,erweitern
prefix,exo,German,exhale,ausatmen
prefix,exo,Hungarian,exoskeleton,exoskeleton
prefix,exo,Hungarian,extend,kiterjesztése
prefix,exo,Hungarian,exhale,kilégzés
prefix,exo,Icelandic,exoskeleton,exoskeleton
prefix,exo,Icelandic,extend,lengja
prefix,exo,Irish,exoskeleton,exoskeleton
prefix,exo,Irish,extend,leathnú
prefix,exo,Irish,exhale,exhale
prefix,exo,Italian,exoskeleton,esoscheletro
prefix,exo,Italian,extend,estendere
prefix,exo,Italian,exhale,espirare
prefix,exo,Latin,exoskeleton,exoskeleton
prefix,exo,Latin,extend,extendere
prefix,exo,Latin,exhale,exhalant
prefix,exo,Latvian,exoskeleton,eksoskelets
prefix,exo,Latvian,exhale,izelpot
prefix,exo,Luxembourg,exoskeleton,exoskelett
prefix,exo,Luxembourg,extend,vergréisseren
prefix,exo,Luxembourg,exhale,ausatmen
prefix,exo,Norwegian,exoskeleton,exoskeleton
prefix,exo,Norwegian,extend,utvide
prefix,exo,Norwegian,exhale,puster
prefix,exo,Portuguese,exoskeleton,exosqueleto
prefix,exo,Portuguese,extend,estender
prefix,exo,Portuguese,exhale,exalar
prefix,exo,Scottish,exoskeleton,exoskeleton
prefix,exo,Scottish,extend,leudachadh
prefix,exo,Scottish,exhale,exhale
prefix,exo,Spanish,exoskeleton,exoesqueleto
prefix,exo,Spanish,extend,extender
prefix,exo,Spanish,exhale,exhalar
prefix,exo,Swedish,exoskeleton,exoskelett
prefix,exo,Swedish,extend,förlänga
prefix,exo,Swedish,exhale,andas
prefix,exo,Welsh,exoskeleton,exoskeleton
prefix,exo,Welsh,extend,ymestyn
prefix,extra,Basque,extraterrestrial,estralurtarra
prefix,extra,Basque,extravert,estradieratu
prefix,extra,Catalan,extraterrestrial,extraterrestre
prefix,extra,Catalan,extravert,extravert
prefix,extra,Danish,extraterrestrial,udenjordisk
prefix,extra,Danish,extravert,ekstravert
prefix,extra,Danish,extracurricular,ekstracurricular
prefix,extra,Dutch,extraterrestrial,buitenaards
prefix,extra,Dutch,extravert,extravert
prefix,extra,Dutch,extracurricular,extracurriculair
prefix,extra,Estonian,extraterrestrial,maaväline
prefix,extra,Estonian,extravert,extravert
prefix,extra,Estonian,extracurricular,kooliväline
prefix,extra,Finnish,extraterrestrial,avaruusolento
prefix,extra,Finnish,extravert,extravert
prefix,extra,Finnish,extracurricular,vapaa-aika
prefix,extra,French,extraterrestrial,extraterrestre
prefix,extra,French,extravert,extraverti
prefix,extra,French,extracurricular,extrascolaires
prefix,extra,German,extraterrestrial,außerirdischen
prefix,extra,German,extravert,extravertiert
prefix,extra,German,extracurricular,ausserschulisch
prefix,extra,Hungarian,extraterrestrial,földönkívüli
prefix,extra,Hungarian,extravert,extravertált
prefix,extra,Icelandic,extraterrestrial,geimvera
prefix,extra,Icelandic,extravert,extravert
prefix,extra,Icelandic,extracurricular,félagsstörfum
prefix,extra,Irish,extraterrestrial,eachtardhomhanda
prefix,extra,Irish,extravert,extravert
prefix,extra,Irish,extracurricular,seach-churaclaim
prefix,extra,Italian,extraterrestrial,extraterrestre
prefix,extra,Italian,extravert,estraverso
prefix,extra,Italian,extracurricular,Extracurricular
prefix,extra,Latin,extraterrestrial,extraterrestrial
prefix,extra,Latin,extravert,extravert
prefix,extra,Latin,extracurricular,extra
prefix,extra,Latvian,extravert,ekstraverts
prefix,extra,Luxembourg,extraterrestrial,ausserierdesch
prefix,extra,Luxembourg,extravert,extravertiert
prefix,extra,Luxembourg,extracurricular,ausserschulisch
prefix,extra,Norwegian,extraterrestrial,utenomjordisk
prefix,extra,Norwegian,extravert,extravert
prefix,extra,Norwegian,extracurricular,ekstracurricular
prefix,extra,Portuguese,extraterrestrial,extraterrestre
prefix,extra,Portuguese,extravert,extrovertido
prefix,extra,Portuguese,extracurricular,extracurricular
prefix,extra,Scottish,extraterrestrial,extraterrestrial
prefix,extra,Scottish,extravert,extravert
prefix,extra,Scottish,extracurricular,extracurricular
prefix,extra,Spanish,extraterrestrial,extraterrestre
prefix,extra,Spanish,extravert,extrovertido
prefix,extra,Spanish,extracurricular,extraescolar
prefix,extra,Swedish,extraterrestrial,utomjordisk
prefix,extra,Swedish,extravert,extravert
prefix,extra,Swedish,extracurricular,extracurricular
prefix,extra,Welsh,extraterrestrial,allfydol
prefix,extra,Welsh,extravert,extravert
prefix,extra,Welsh,extracurricular,allgyrsiol
prefix,hetero,Basque,heterocyst,heteroziklista
prefix,hetero,Basque,heterosexual,heterosexual
prefix,hetero,Basque,heterogeneous,heterogeneoa
prefix,hetero,Catalan,heterocyst,heterocist
prefix,hetero,Catalan,heterosexual,heterosexual
prefix,hetero,Catalan,heterogeneous,heterogènia
prefix,hetero,Danish,heterocyst,heterocyst
prefix,hetero,Danish,heterosexual,heteroseksuel
prefix,hetero,Danish,heterogeneous,heterogen
prefix,hetero,Dutch,heterocyst,heterocyst
prefix,hetero,Dutch,heterosexual,heteroseksueel
prefix,hetero,Dutch,heterogeneous,heterogeen
prefix,hetero,Estonian,heterocyst,heterotsüst
prefix,hetero,Estonian,heterosexual,heteroseksuaalne
prefix,hetero,Estonian,heterogeneous,heterogeenne
prefix,hetero,Finnish,heterocyst,heterokysti
prefix,hetero,Finnish,heterosexual,heteroseksuaalinen
prefix,hetero,Finnish,heterogeneous,heterogeeninen
prefix,hetero,French,heterocyst,hétérocyste
prefix,hetero,French,heterosexual,hétérosexuel
prefix,hetero,French,heterogeneous,hétérogène
prefix,hetero,German,heterocyst,heterozyste
prefix,hetero,German,heterosexual,heterosexuell
prefix,hetero,German,heterogeneous,heterogen
prefix,hetero,Hungarian,heterocyst,heterociszta
prefix,hetero,Hungarian,heterosexual,Heteroszexuális
prefix,hetero,Hungarian,heterogeneous,heterogén
prefix,hetero,Icelandic,heterocyst,heterósyst
prefix,hetero,Icelandic,heterosexual,gagnkynhneigðir
prefix,hetero,Icelandic,heterogeneous,ólíkum
