type,affix,lang,word,trans
prefix,ab,Irish,abnormal,neamhghnácha
prefix,ab,Irish,abstract,teibí
prefix,ab,Italian,abnormal,anormale
prefix,ab,Italian,absent,assente
prefix,ab,Italian,abstract,astratto
prefix,ab,Latin,abnormal,abnormes
prefix,ab,Latin,absent,absens
prefix,ab,Latin,abstract,abstracto
prefix,ab,Latvian,abstract,abstrakts
prefix,ab,Luxembourg,abnormal,norwegesch
prefix,ab,Luxembourg,absent,abwesend
prefix,ab,Luxembourg,abstract,abstrakt
prefix,ab,Norwegian,abnormal,unormal
prefix,ab,Norwegian,absent,fraværende
prefix,ab,Norwegian,abstract,abstrakt
prefix,ab,Portuguese,abnormal,anormal
prefix,ab,Portuguese,absent,ausente
prefix,ab,Portuguese,abstract,resumo
prefix,ab,Scottish,abnormal,abnormal
prefix,ab,Scottish,absent,iarraidh
prefix,ab,Scottish,abstract,abstract
prefix,ab,Spanish,abnormal,anormal
prefix,ab,Spanish,absent,ausente
prefix,ab,Spanish,abstract,abstracto
prefix,ab,Swedish,abnormal,onormal
prefix,ab,Swedish,absent,borta
prefix,ab,Swedish,abstract,abstrakt
prefix,ab,Welsh,abnormal,annormal
prefix,ab,Welsh,absent,absennol
prefix,ab,Welsh,abstract,abstract
prefix,agor,Basque,agoraphobia,agoraphobia
prefix,agor,Catalan,agoraphobia,agorafòbia
prefix,agor,Danish,agoraphobia,agorafobi
prefix,agor,Dutch,agoraphobia,Pleinvrees
prefix,agor,Estonian,agoraphobia,agorafoobia
prefix,agor,Finnish,agoraphobia,agorafobia
prefix,agor,French,agoraphobia,agoraphobie
prefix,agor,German,agoraphobia,Agoraphobie
prefix,agor,Hungarian,agoraphobia,agorafóbia
prefix,agor,Icelandic,agoraphobia,víðáttufælni
prefix,agor,Irish,agoraphobia,agoraphobia
prefix,agor,Italian,agoraphobia,agorafobia
prefix,agor,Latin,agoraphobia,agoraphobia
prefix,agor,Latvian,agoraphobia,agorafobija
prefix,agor,Luxembourg,agoraphobia,Agoraphobie
prefix,agor,Norwegian,agoraphobia,agorafobi
prefix,agor,Portuguese,agoraphobia,agorafobia
prefix,agor,Scottish,agoraphobia,agoraphobia
prefix,agor,Spanish,agoraphobia,agorafobia
prefix,agor,Swedish,agoraphobia,agorafobi
prefix,agor,Welsh,agoraphobia,agoraffobia
prefix,amor,Basque,amorous,(
prefix,amor,Catalan,amorous,amorous
prefix,amor,Danish,amorous,amorøs
prefix,amor,Dutch,amorous,amoureuze
prefix,amor,Estonian,amorous,armunud
prefix,amor,Finnish,amorous,amorous
prefix,amor,French,amorous,amoureux
prefix,amor,German,amorous,amourösen
prefix,amor,Hungarian,amorous,szerelmi
prefix,amor,Icelandic,amorous,amorous
prefix,amor,Irish,amorous,amorous
prefix,amor,Italian,amorous,amoroso
prefix,amor,Latin,amorous,amoribusque
prefix,amor,Luxembourg,amorous,amourösen
prefix,amor,Norwegian,amorous,amorøs
prefix,amor,Portuguese,amorous,amoroso
prefix,amor,Scottish,amorous,amorous
prefix,amor,Spanish,amorous,amoroso
prefix,amor,Swedish,amorous,amorösa
prefix,amor,Welsh,amorous,serchog
prefix,an,Basque,anacoustic,anakustikoa
prefix,an,Basque,anaerobic,anaerobikoa
prefix,an,Basque,anhydrous,anhidrido
prefix,an,Catalan,anacoustic,anacoustic
prefix,an,Catalan,anaerobic,anaeròbic
prefix,an,Catalan,anhydrous,anhidre
prefix,an,Danish,anacoustic,anakustisk
prefix,an,Danish,anaerobic,anaerob
prefix,an,Danish,anhydrous,vandfri
prefix,an,Dutch,anacoustic,anakoestisch
prefix,an,Dutch,anaerobic,anaërobe
prefix,an,Dutch,anhydrous,watervrij
prefix,an,Estonian,anacoustic,anakustiline
prefix,an,Estonian,anaerobic,anaeroobne
prefix,an,Estonian,anhydrous,Veevaba
prefix,an,Finnish,anacoustic,anakustinen
prefix,an,Finnish,anaerobic,anaerobinen
prefix,an,Finnish,anhydrous,vedetön
prefix,an,French,anacoustic,anacoustique
prefix,an,French,anaerobic,anaérobie
prefix,an,French,anhydrous,anhydre
prefix,an,German,anacoustic,anakustik
prefix,an,German,anaerobic,anaerob
prefix,an,German,anhydrous,wasserfrei
prefix,an,Hungarian,anacoustic,anakusztikus
prefix,an,Hungarian,anaerobic,anaerob
prefix,an,Hungarian,anhydrous,vízmentes
prefix,an,Icelandic,anacoustic,blythe
prefix,an,Icelandic,anaerobic,loftfirrð
prefix,an,Icelandic,anhydrous,vatnsfrí
prefix,an,Irish,anacoustic,anacoustic
prefix,an,Irish,anaerobic,anaeróbach
prefix,an,Irish,anhydrous,ainhidriúil
prefix,an,Italian,anacoustic,anacustica
prefix,an,Italian,anaerobic,anaerobica
prefix,an,Italian,anhydrous,anidro
prefix,an,Latin,anacoustic,anacoustic
prefix,an,Latin,anaerobic,anaerobic
prefix,an,Latin,anhydrous,anhydrous
prefix,an,Latvian,anacoustic,anakustisks
prefix,an,Latvian,anaerobic,anaerobs
prefix,an,Luxembourg,anacoustic,anakustik
prefix,an,Luxembourg,anaerobic,anaerob
prefix,an,Luxembourg,anhydrous,waasserfräi
prefix,an,Norwegian,anacoustic,anakustiske
prefix,an,Norwegian,anaerobic,anaerob
prefix,an,Norwegian,anhydrous,vannfri
prefix,an,Portuguese,anacoustic,anacústica
prefix,an,Portuguese,anaerobic,anaerobio
prefix,an,Portuguese,anhydrous,anidro
prefix,an,Scottish,anacoustic,anacoustic
prefix,an,Scottish,anaerobic,anaerobic
prefix,an,Scottish,anhydrous,anhydrous
prefix,an,Spanish,anacoustic,anacústica
prefix,an,Spanish,anaerobic,anaeróbico
prefix,an,Spanish,anhydrous,anhidro
prefix,an,Swedish,anacoustic,anacoustic
prefix,an,Swedish,anaerobic,anaerob
prefix,an,Swedish,anhydrous,vattenfri
prefix,an,Welsh,anacoustic,anacoustic
prefix,an,Welsh,anaerobic,anaerobig
prefix,an,Welsh,anhydrous,anhydrus
prefix,ante,Basque,antebellum,antebellum
prefix,ante,Basque,antechamber,aurreskua
prefix,ante,Basque,anterior,aurrekoa
prefix,ante,Catalan,antebellum,antebellum
prefix,ante,Catalan,antechamber,avantcamber
prefix,ante,Catalan,anterior,següent
prefix,ante,Danish,antebellum,antebellum
prefix,ante,Danish,antechamber,antechamber
prefix,ante,Danish,anterior,forreste
prefix,ante,Dutch,antebellum,vooroorlogse
prefix,ante,Dutch,antechamber,voorkamer
prefix,ante,Dutch,anterior,voorste
prefix,ante,Estonian,antebellum,antebellum
prefix,ante,Estonian,antechamber,eesruum
prefix,ante,Estonian,anterior,anterior
prefix,ante,Finnish,antebellum,antebellum
prefix,ante,Finnish,antechamber,etekamari
prefix,ante,Finnish,anterior,anterior
prefix,ante,French,antebellum,avant-guerre
prefix,ante,French,antechamber,antichambre
prefix,ante,French,anterior,antérieur
prefix,ante,German,antebellum,Antebellum
prefix,ante,German,antechamber,Vorzimmer
prefix,ante,German,anterior,Vorder
prefix,ante,Hungarian,antebellum,antebellum
prefix,ante,Hungarian,antechamber,antechamber
prefix,ante,Icelandic,antebellum,antebellum
prefix,ante,Icelandic,antechamber,antekamber
prefix,ante,Icelandic,anterior,anterior
prefix,ante,Irish,antebellum,antebellum
prefix,ante,Irish,antechamber,antechamber
prefix,ante,Irish,anterior,anterior
prefix,ante,Italian,antebellum,Antebellum
prefix,ante,Italian,antechamber,anticamera
prefix,ante,Italian,anterior,anteriore
prefix,ante,Latin,antebellum,antebellum
prefix,ante,Latin,antechamber,antechamber
prefix,ante,Latin,anterior,anterior
prefix,ante,Latvian,antebellum,antebellum
prefix,ante,Latvian,anterior,anterior
prefix,ante,Luxembourg,antebellum,Antebellum
prefix,ante,Luxembourg,antechamber,Vorzimmer
prefix,ante,Luxembourg,anterior,Cover
prefix,ante,Norwegian,antebellum,antebellum
prefix,ante,Norwegian,antechamber,antechamber
prefix,ante,Norwegian,anterior,fremre
prefix,ante,Portuguese,antebellum,antebellum
prefix,ante,Portuguese,antechamber,antecamara
prefix,ante,Portuguese,anterior,anterior
prefix,ante,Scottish,antebellum,antebellum
prefix,ante,Scottish,antechamber,antechamber
prefix,ante,Scottish,anterior,anterior
prefix,ante,Spanish,antebellum,antebellum
prefix,ante,Spanish,antechamber,antecámara
prefix,ante,Spanish,anterior,anterior
prefix,ante,Swedish,antebellum,antebellum
prefix,ante,Swedish,antechamber,förkammare
prefix,ante,Swedish,anterior,främre
prefix,ante,Welsh,antebellum,antebellum
prefix,ante,Welsh,antechamber,antechamber
prefix,ante,Welsh,anterior,anterior
prefix,anti,Basque,antibiotic,antibiotiko
prefix,anti,Basque,antifreeze,izotzeze
prefix,anti,Basque,antisocial,antisoziala
prefix,anti,Catalan,antibiotic,antibiòtic
prefix,anti,Catalan,antifreeze,anticongelant
prefix,anti,Catalan,antisocial,antisocial
prefix,anti,Danish,antibiotic,antibiotikum
prefix,anti,Danish,antifreeze,frostvæske
prefix,anti,Danish,antisocial,antisocial
prefix,anti,Dutch,antibiotic,antibioticum
prefix,anti,Dutch,antifreeze,antivries
prefix,anti,Dutch,antisocial,antisociaal
prefix,anti,Estonian,antibiotic,antibiootikum
prefix,anti,Estonian,antifreeze,antifriis
prefix,anti,Estonian,antisocial,antisotsiaalne
prefix,anti,Finnish,antibiotic,antibiootti
prefix,anti,Finnish,antifreeze,pakkasneste
prefix,anti,Finnish,antisocial,epäsosiaalinen
prefix,anti,French,antibiotic,antibiotique
prefix,anti,French,antifreeze,antigel
prefix,anti,French,antisocial,antisocial
prefix,anti,German,antibiotic,Antibiotikum
prefix,anti,German,antifreeze,Frostschutz
prefix,anti,German,antisocial,antisoziale
prefix,anti,Hungarian,antibiotic,antibiotikum
prefix,anti,Hungarian,antifreeze,fagyálló
prefix,anti,Hungarian,antisocial,antiszociális
prefix,anti,Icelandic,antibiotic,sýklalyf
prefix,anti,Icelandic,antifreeze,frostlegi
prefix,anti,Icelandic,antisocial,andfélagsleg
prefix,anti,Irish,antibiotic,antaibheathach
prefix,anti,Irish,antifreeze,antifreeze
prefix,anti,Irish,antisocial,frithshóisialta
prefix,anti,Italian,antibiotic,antibiotico
prefix,anti,Italian,antifreeze,antigelo
prefix,anti,Italian,antisocial,antisociale
prefix,anti,Latin,antibiotic,antibiotic
prefix,anti,Latin,antifreeze,antifreeze
prefix,anti,Latin,antisocial,antisocial
prefix,anti,Latvian,antibiotic,antibiotika
prefix,anti,Luxembourg,antibiotic,Antibiotikum
prefix,anti,Luxembourg,antifreeze,Frostschutz
prefix,anti,Luxembourg,antisocial,antisoziale
prefix,anti,Norwegian,antibiotic,antibiotikum
prefix,anti,Norwegian,antifreeze,frostvæske
prefix,anti,Norwegian,antisocial,antisosial
prefix,anti,Portuguese,antibiotic,antibiotico
prefix,anti,Portuguese,antifreeze,glicol
prefix,anti,Portuguese,antisocial,anti
prefix,anti,Scottish,antibiotic,antibiotic
prefix,anti,Scottish,antifreeze,antifreeze
prefix,anti,Scottish,antisocial,antisocial
prefix,anti,Spanish,antibiotic,antibióticos
prefix,anti,Spanish,antifreeze,anticongelante
prefix,anti,Spanish,antisocial,antisocial
prefix,anti,Swedish,antibiotic,antibiotika
prefix,anti,Swedish,antifreeze,frostskyddsmedel
prefix,anti,Swedish,antisocial,antisocial
prefix,anti,Welsh,antibiotic,gwrthfiotig
prefix,anti,Welsh,antifreeze,gwrthrewydd
prefix,anti,Welsh,antisocial,gwrthgymdeithasol
prefix,aqu,Basque,aquaduct,akuaduktu
prefix,aqu,Basque,aquatic,uretako
prefix,aqu,Basque,aqueous,urtsua
prefix,aqu,Catalan,aquaduct,aquaducte
prefix,aqu,Catalan,aquatic,aquàtics
prefix,aqu,Catalan,aqueous,aquosa
prefix,aqu,Danish,aquaduct,akvædukt
prefix,aqu,Danish,aquatic,vandlevende
prefix,aqu,Danish,aqueous,vandig
prefix,aqu,Dutch,aquaduct,aquaduct
prefix,aqu,Dutch,aquatic,aquatisch
prefix,aqu,Dutch,aqueous,waterig
prefix,aqu,Estonian,aquaduct,akvadukt
prefix,aqu,Estonian,aqueous,vesilahus
prefix,aqu,Finnish,aquaduct,akadukti
prefix,aqu,Finnish,aquatic,vesieläimet
prefix,aqu,Finnish,aqueous,vesipitoinen
prefix,aqu,French,aquaduct,aquaduc
prefix,aqu,French,aquatic,aquatique
prefix,aqu,French,aqueous,aqueux
prefix,aqu,German,aquaduct,aquadukt
prefix,aqu,German,aquatic,aquatisch
prefix,aqu,German,aqueous,wässrigen
prefix,aqu,Hungarian,aquaduct,aquaduct
prefix,aqu,Hungarian,aquatic,vízi
prefix,aqu,Hungarian,aqueous,vizes
prefix,aqu,Icelandic,aquaduct,akureyri
prefix,aqu,Icelandic,aquatic,vatns
prefix,aqu,Icelandic,aqueous,vatnslausn
prefix,aqu,Irish,aquaduct,aquaduct
prefix,aqu,Irish,aquatic,uisceacha
prefix,aqu,Irish,aqueous,uiscí
prefix,aqu,Italian,aquaduct,acquadotto
prefix,aqu,Italian,aquatic,acquatico
prefix,aqu,Italian,aqueous,acquoso
prefix,aqu,Latin,aquaduct,aquaduct
prefix,aqu,Latin,aquatic,aquatilium
prefix,aqu,Latin,aqueous,aqueous
prefix,aqu,Latvian,aquaduct,akvadukts
prefix,aqu,Luxembourg,aquaduct,aquadukt
prefix,aqu,Luxembourg,aquatic,aquatisch
prefix,aqu,Luxembourg,aqueous,wässrigen
prefix,aqu,Norwegian,aquaduct,aquaduct
prefix,aqu,Norwegian,aquatic,vannplanter
prefix,aqu,Norwegian,aqueous,vandig
prefix,aqu,Portuguese,aquaduct,aquaduct
prefix,aqu,Portuguese,aquatic,aquatico
prefix,aqu,Portuguese,aqueous,aquoso
prefix,aqu,Scottish,aquaduct,aquaduct
prefix,aqu,Scottish,aquatic,uisge
prefix,aqu,Scottish,aqueous,aqueous
prefix,aqu,Spanish,aquaduct,acueducto
prefix,aqu,Spanish,aquatic,acuático
prefix,aqu,Spanish,aqueous,acuoso
prefix,aqu,Swedish,aquaduct,aquaduct
prefix,aqu,Swedish,aquatic,akvatisk
prefix,aqu,Swedish,aqueous,vattenhaltig
prefix,aqu,Welsh,aquaduct,aquaduct
prefix,aqu,Welsh,aquatic,dyfrol
prefix,aqu,Welsh,aqueous,dyfrllyd
prefix,arach,Basque,arachnophobia,araknofobia
prefix,arach,Catalan,arachnophobia,aracnofòbia
prefix,arach,Danish,arachnophobia,arachnophobia
prefix,arach,Dutch,arachnophobia,arachnofobie
prefix,arach,Estonian,arachnophobia,arahnofoobia
prefix,arach,Finnish,arachnophobia,araknofobia
prefix,arach,French,arachnophobia,arachnophobie
prefix,arach,German,arachnophobia,arachnophobie
prefix,arach,Hungarian,arachnophobia,arachnophobia
prefix,arach,Icelandic,arachnophobia,araknophobia
prefix,arach,Irish,arachnophobia,arachnophobia
prefix,arach,Italian,arachnophobia,aracnofobia
prefix,arach,Latin,arachnophobia,arachnophobia
prefix,arach,Latvian,arachnophobia,arahnofobija
prefix,arach,Luxembourg,arachnophobia,arachnophobie
prefix,arach,Norwegian,arachnophobia,arachnophobia
prefix,arach,Portuguese,arachnophobia,aracnofobia
prefix,arach,Scottish,arachnophobia,arachnophobia
prefix,arach,Spanish,arachnophobia,aracnofobia
prefix,arach,Swedish,arachnophobia,arachnophobia
prefix,arach,Welsh,arachnophobia,arachnophobia
prefix,aud,Basque,audition,audizioa
prefix,aud,Basque,auditorium,auditorioa
prefix,aud,Basque,auditory,auditorioa
prefix,aud,Catalan,audition,audició
prefix,aud,Catalan,auditorium,auditori
prefix,aud,Catalan,auditory,auditiu
prefix,aud,Danish,audition,audition
prefix,aud,Danish,auditorium,Auditorium
prefix,aud,Danish,auditory,auditiv
prefix,aud,Dutch,audition,auditie
prefix,aud,Dutch,auditorium,auditorium
prefix,aud,Dutch,auditory,auditief
prefix,aud,Estonian,audition,Esinemisproov
prefix,aud,Estonian,auditorium,auditoorium
prefix,aud,Estonian,auditory,kuulmis
prefix,aud,Finnish,audition,Audition
prefix,aud,Finnish,auditorium,sali
prefix,aud,Finnish,auditory,kuulo
prefix,aud,French,audition,audition
prefix,aud,French,auditorium,Auditorium
prefix,aud,French,auditory,auditif
prefix,aud,German,audition,Audition
prefix,aud,German,auditorium,Auditorium
prefix,aud,German,auditory,auditiv
prefix,aud,Hungarian,audition,meghallgatás
prefix,aud,Hungarian,auditory,auditív
prefix,aud,Icelandic,audition,hæfnispróf
prefix,aud,Icelandic,auditorium,auditorium
prefix,aud,Icelandic,auditory,hljóðrænum
prefix,aud,Irish,audition,trialach
prefix,aud,Italian,audition,audizione
prefix,aud,Italian,auditorium,Auditorium
prefix,aud,Italian,auditory,uditivo
prefix,aud,Latin,audition,audition
prefix,aud,Latin,auditorium,auditorium
prefix,aud,Latin,auditory,auditorio
prefix,aud,Latvian,auditorium,auditorija
prefix,aud,Latvian,auditory,dzirdes
prefix,aud,Luxembourg,audition,Audition
prefix,aud,Luxembourg,auditorium,Auditorium
prefix,aud,Luxembourg,auditory,auditiv
prefix,aud,Norwegian,audition,audition
prefix,aud,Norwegian,auditorium,auditorium
prefix,aud,Norwegian,auditory,auditiv
prefix,aud,Portuguese,audition,audicao
prefix,aud,Portuguese,auditorium,Auditorio
prefix,aud,Portuguese,auditory,auditivo
prefix,aud,Scottish,audition,audition
prefix,aud,Scottish,auditory,auditory
prefix,aud,Spanish,audition,audición
prefix,aud,Spanish,auditorium,auditorio
prefix,aud,Spanish,auditory,auditivo
prefix,aud,Swedish,audition,provspelning
prefix,aud,Swedish,auditorium,Auditorium
prefix,aud,Swedish,auditory,auditiv
prefix,aud,Welsh,audition,clyweliad
prefix,aud,Welsh,auditorium,awditoriwm
prefix,aud,Welsh,auditory,clywedol
prefix,auto,Basque,autobiography,autobiografia
prefix,auto,Basque,autograph,autografoa
prefix,auto,Basque,autonomy,autonomia
prefix,auto,Catalan,autobiography,autobiografia
prefix,auto,Catalan,autograph,autograph
prefix,auto,Catalan,autonomy,autonomia
prefix,auto,Danish,autobiography,selvbiografi
prefix,auto,Danish,autograph,håndskrevet
prefix,auto,Danish,autonomy,autonomi
prefix,auto,Dutch,autobiography,autobiografie
prefix,auto,Dutch,autograph,signeren
prefix,auto,Dutch,autonomy,autonomie
prefix,auto,Estonian,autobiography,autobiograafia
prefix,auto,Estonian,autograph,autogrammi
prefix,auto,Estonian,autonomy,autonoomia
prefix,auto,Finnish,autobiography,omaelämäkerta
prefix,auto,Finnish,autograph,nimikirjoitus
prefix,auto,Finnish,autonomy,itsenäisyys
prefix,auto,French,autobiography,autobiographie
prefix,auto,French,autograph,autographe
prefix,auto,French,autonomy,autonomie
prefix,auto,German,autobiography,Autobiographie
prefix,auto,German,autograph,Autogramm
prefix,auto,German,autonomy,Autonomie
prefix,auto,Hungarian,autobiography,önéletrajz
prefix,auto,Hungarian,autograph,autogram
prefix,auto,Hungarian,autonomy,autonómia
prefix,auto,Icelandic,autobiography,sjálfsævisögu
prefix,auto,Icelandic,autograph,eiginhandaráritun
prefix,auto,Icelandic,autonomy,sjálfstæði
prefix,auto,Irish,autobiography,dírbheathaisnéis
prefix,auto,Irish,autograph,autograph
prefix,auto,Irish,autonomy,neamhspleáchas
prefix,auto,Italian,autobiography,autobiografia
prefix,auto,Italian,autograph,autografo
prefix,auto,Italian,autonomy,autonomia
prefix,auto,Latin,autobiography,vita
prefix,auto,Latin,autograph,autographo
prefix,auto,Latin,autonomy,autonomia
prefix,auto,Latvian,autonomy,autonomija
prefix,auto,Luxembourg,autobiography,Autobiographie
prefix,auto,Luxembourg,autograph,Autogramm
prefix,auto,Luxembourg,autonomy,Autonomie
prefix,auto,Norwegian,autobiography,selvbiografi
prefix,auto,Norwegian,autograph,autograf
prefix,auto,Norwegian,autonomy,autonomi
prefix,auto,Portuguese,autobiography,autobiografia
prefix,auto,Portuguese,autograph,autografo
prefix,auto,Portuguese,autonomy,autonomia
prefix,auto,Scottish,autobiography,autobiography
prefix,auto,Scottish,autograph,autograph
prefix,auto,Scottish,autonomy,fèin-ùghdarras
prefix,auto,Spanish,autobiography,autobiografía
prefix,auto,Spanish,autograph,autógrafo
prefix,auto,Spanish,autonomy,autonomía
prefix,auto,Swedish,autobiography,självbiografi
prefix,auto,Swedish,autograph,autograf
prefix,auto,Swedish,autonomy,självständighet
prefix,auto,Welsh,autobiography,hunangofiant
prefix,auto,Welsh,autograph,llofnod
prefix,auto,Welsh,autonomy,ymreolaeth
prefix,bene,Basque,benefactor,ongile
prefix,bene,Basque,benefit,onura
prefix,bene,Basque,benevolent,borondate
prefix,bene,Catalan,benefactor,benefactor
prefix,bene,Catalan,benefit,beneficis
prefix,bene,Catalan,benevolent,benevolent
prefix,bene,Danish,benefactor,velgører
prefix,bene,Danish,benefit,fordel
prefix,bene,Danish,benevolent,velvillig
prefix,bene,Dutch,benefactor,weldoener
prefix,bene,Dutch,benefit,voordeel
prefix,bene,Dutch,benevolent,welwillend
prefix,bene,Estonian,benefactor,heategija
prefix,bene,Estonian,benefit,kasu
prefix,bene,Estonian,benevolent,heatahtlik
prefix,bene,Finnish,benefactor,hyväntekijä
prefix,bene,Finnish,benefit,hyötyä
prefix,bene,Finnish,benevolent,hyväntahtoinen
